model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.religion],-0.03541504393144537,0.003723104660326847,-9.51223432121737,1.866106124911756e-21,-0.042712194976359225,-0.02811789288653152
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.sports],0.04037440759008019,0.005347364262833061,7.550337999358513,4.3413009334438334e-14,0.02989376622271081,0.050855048957449564
17,spec_17_drop_previous_duration,− Previous duration,agree_move,0.028281972264594196,0.0025652447802877935,11.025057913350965,2.8933220990842365e-28,0.023254184883700756,0.03330975964548764
17,spec_17_drop_previous_duration,− Previous duration,disagree_move,-0.055413267818056444,0.0026722722912684094,-20.736385284956953,1.6270247051719076e-95,-0.06065082526582685,-0.050175710370286036
17,spec_17_drop_previous_duration,− Previous duration,lag_agree_move,0.012692822030558958,0.002624910870690558,4.835524959070228,1.3279471002394194e-06,0.007548091261377789,0.017837552799740128
17,spec_17_drop_previous_duration,− Previous duration,lag_disagree_move,0.01344024261281019,0.002637134315627658,5.096533207718436,3.45929904796819e-07,0.008271554331785298,0.01860893089383508
17,spec_17_drop_previous_duration,− Previous duration,previous_log_explicit_count,-1.0313956560662842,0.0018422967896096975,-559.8422913632673,0.0,-1.035006491422753,-1.0277848207098155
17,spec_17_drop_previous_duration,− Previous duration,timeline_position,-0.3322057070814504,0.010089834170057179,-32.924793557788256,9.711386229893942e-238,-0.3519814186647441,-0.31242999549815675
17,spec_17_drop_previous_duration,− Previous duration,I(timeline_position ** 2),0.34575521753848815,0.009266191477500149,37.31362754353169,9.866904970756441e-305,0.3275938159687359,0.3639166191082404
17,spec_17_drop_previous_duration,− Previous duration,log_duration,0.3563543377068328,0.0009841909257094377,362.0784630278527,0.0,0.35442535893853117,0.3582833164751344
17,spec_17_drop_previous_duration,− Previous duration,log_gap,0.049723801244165686,0.0007214951850971138,68.9177173614441,0.0,0.04830969666635628,0.05113790582197509
17,spec_17_drop_previous_duration,− Previous duration,overlap,-0.010511452402854907,0.004680454217703988,-2.2458188701205444,0.024715612121191936,-0.019684974100843317,-0.001337930704866496
